timestamp,total_memory
1776241554,911676
1776241560,911283
1776241566,912610
1776241572,913936
1776241578,915263
1776241584,916589
1776241590,917916
1776241596,922690
1776241602,927463
1776241608,932237
1776241614,937010
1776241620,941784
1776241626,938173
1776241632,934563
1776241638,930952
1776241644,927342
1776241650,923731
1776241656,923065
1776241662,922400
1776241668,921734
1776241674,921069
1776241680,920403
1776241686,919432
1776241692,918461
1776241698,917491
1776241704,916520
1776241710,915549
1776241716,915435
1776241722,915321
1776241728,915206
1776241734,915092
1776241740,914978
1776241746,917188
1776241752,919397
1776241758,921607
1776241764,923816
1776241770,926026
1776241776,927279
1776241782,928533
1776241788,929786
1776241794,931040
1776241800,932293
1776241806,935815
1776241812,939338
1776241818,942860
1776241824,946383
1776241830,949905
1776241836,942527
1776241842,935150
1776241848,927772
1776241854,920395
1776241860,913017
1776241866,913000
1776241872,912983
1776241878,912967
1776241884,912950
1776241890,912933
1776241896,911703
1776241902,910473
1776241908,909242
1776241914,908012
1776241920,906782
1776241926,907271
1776241932,907759
1776241938,908248
1776241944,908736
1776241950,909225
1776241956,909357
1776241962,909489
1776241968,909621
1776241974,909753
1776241980,909885
1776241986,910071
1776241992,910258
1776241998,910444
1776242004,910631
1776242010,910817
1776242016,911999
1776242022,913180
1776242028,914362
1776242034,915543
1776242040,916725
1776242046,919097
1776242052,921469
1776242058,923841
1776242064,926213
1776242070,928585
1776242076,929455
1776242082,930325
1776242088,931194
1776242094,932064
1776242100,932934
1776242106,927782
1776242112,922630
1776242118,917477
1776242124,912325
1776242130,907173
1776242136,906628
1776242142,906083
1776242148,905539
1776242154,904994
1776242160,904449
1776242166,904328
1776242172,904207
1776242178,904087
1776242184,903966
1776242190,903845
1776242196,905909
1776242202,907973
1776242208,910037
1776242214,912101
1776242220,914165
1776242226,912861
1776242232,911557
1776242238,910253
1776242244,908949
1776242250,907645
1776242256,907922
1776242262,908199
1776242268,908475
1776242274,908752
1776242280,909029
1776242286,908919
1776242292,908808
1776242298,908698
1776242304,908587
1776242310,908477
1776242316,909765
1776242322,911053
1776242328,912341
1776242334,913629
1776242340,914917
1776242346,918611
1776242352,922304
1776242358,925998
1776242364,929691
1776242370,933385
1776242376,932873
1776242382,932361
1776242388,931850
1776242394,931338
1776242400,930826
1776242406,930043
1776242412,929261
1776242418,928478
1776242424,927696
1776242430,926913
1776242436,924702
1776242442,922491
1776242448,920279
1776242454,918068
1776242460,915857
1776242466,915019
1776242472,914182
1776242478,913344
1776242484,912507
1776242490,911669
1776242496,911792
1776242502,911915
1776242508,912039
1776242514,912162
1776242520,912285
1776242526,912275
1776242532,912264
1776242538,912254
1776242544,912243
1776242550,912233
1776242556,915000
1776242562,917766
1776242568,920533
1776242574,923299
1776242580,926066
1776242586,927416
1776242592,928766
1776242598,930117
1776242604,931467
1776242610,932817
1776242616,938712
1776242622,944607
1776242628,950503
1776242634,956398
1776242640,962293
1776242646,955458
1776242652,948623
1776242658,941787
1776242664,934952
1776242670,928117
1776242676,932340
1776242682,936563
1776242688,940787
1776242694,945010
1776242700,949233
1776242706,945226
1776242712,941219
1776242718,937211
1776242724,933204
1776242730,929197
1776242736,933658
1776242742,938119
1776242748,942579
1776242754,947040
1776242760,951501
1776242766,948755
1776242772,946010
1776242778,943264
1776242784,940519
1776242790,937773
1776242796,937624
1776242802,937475
1776242808,937327
1776242814,937178
1776242820,937029
1776242826,938642
1776242832,940255
1776242838,941867
1776242844,943480
1776242850,945093
1776242856,947308
1776242862,949523
1776242868,951739
1776242874,953954
1776242880,956169
1776242886,954737
1776242892,953305
1776242898,951872
1776242904,950440
1776242910,949008
1776242916,948161
1776242922,947314
1776242928,946466
1776242934,945619
1776242940,944772
1776242946,945135
1776242952,945498
1776242958,945862
1776242964,946225
1776242970,946588
1776242976,948659
1776242982,950730
1776242988,952802
1776242994,954873
1776243000,956944
1776243006,958442
1776243012,959939
1776243018,961437
1776243024,962934
1776243030,964432
1776243036,965257
1776243042,966083
